Last Name,First Name,Team,Position,Overall,Speed,Acceleration,Strength,Agility,Awareness,Catching,Carrying,Throw Power,Throw Accuracy,Kick Power,Kick Accuracy,Run Block,Pass Block,Tackle,Jumping,Kick Return,Injury,Stamina,Toughness,Trucking,Elusiveness,Ball Carrier Vision,Stiff Arm,Spin Move,Juke Move,Impact Blocking,Run Block Strength,Run Block Footwork,Pass Block Strength,Pass Block Footwork,Power Moves,Finesse Moves,Block Shedding,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Spectacular Catch,Catch In Traffic,Route Running,Hit Power,Press,Release,Throw Accuracy Short,Throw Accuracy Mid,Throw Accuracy Deep,Play Action,Throw on the Run
Phillips,John,Saints,TE,71,76,85,75,69,75,76,74,20,34,24,22,62,62,40,68,10,92,84,95,65,42,60,70,60,63,65,67,68,63,60,10,10,51,37,15,12,13,66,75,73,20,10,74,15,10,6,6,10
Glowinski,Mark,Seahawks,LG,71,68,84,91,66,74,15,40,12,14,18,16,75,71,35,80,10,92,85,86,25,10,10,10,10,10,75,86,74,83,72,10,10,15,21,13,13,15,15,15,15,20,10,15,6,6,6,6,6
Tomlinson,Laken,Lions,LG,71,66,82,87,57,74,20,25,20,20,20,20,72,77,35,81,10,92,77,84,15,10,10,10,10,10,76,92,83,85,72,10,10,20,35,20,12,15,12,10,10,20,10,12,6,6,6,6,6
Diggs,Quandre,Lions,CB,71,87,87,70,84,73,65,64,48,40,25,25,45,45,58,85,75,92,90,80,24,66,65,30,63,71,52,45,45,45,45,25,33,54,74,73,71,76,42,45,30,68,64,35,31,29,28,29,32
Hairston,Chris,Chargers,RT,71,58,77,87,64,72,30,35,20,20,20,20,74,73,30,44,10,92,73,88,10,12,10,10,10,10,81,85,79,79,74,10,10,10,24,15,12,15,12,10,10,12,10,12,6,6,6,6,6
Jensen,Ryan,Ravens,C,71,62,76,90,64,68,35,45,10,10,13,10,73,82,48,65,11,92,82,85,32,15,15,10,10,10,79,86,79,78,72,20,20,36,39,15,12,12,15,15,15,31,10,15,6,6,6,6,6
Wilson,C.J.,Bears,DT,71,75,83,87,64,68,25,40,20,25,25,21,45,45,83,74,6,92,75,62,25,12,10,10,10,10,84,45,45,45,45,77,48,79,78,68,21,35,12,10,10,79,10,12,10,10,10,10,10
Dawson,P.J.,Bengals,ROLB,71,80,88,73,87,67,73,40,27,30,20,20,45,45,75,79,11,92,86,88,41,49,42,45,56,57,78,45,45,45,45,76,53,72,88,67,71,71,35,59,35,86,55,39,6,6,6,6,6
Sherman,Anthony,Chiefs,FB,70,79,86,83,72,76,65,72,35,35,20,20,56,64,69,65,10,92,87,90,67,50,61,74,65,62,72,83,89,66,64,10,10,55,70,25,12,15,65,71,60,25,25,75,20,15,10,10,10
Williams,Nick,Falcons,WR,70,86,89,43,91,75,81,77,35,28,28,24,48,32,37,91,78,92,88,75,35,74,83,35,75,77,49,35,35,30,30,10,10,31,46,35,15,25,74,77,75,15,15,59,15,10,6,6,10
Bellamy,Joshua,Bears,WR,70,89,89,63,86,74,77,75,40,31,30,22,58,45,39,88,72,92,86,76,49,69,77,58,74,76,47,45,46,44,42,10,25,39,49,35,61,63,82,74,72,28,48,68,10,10,10,10,10
Golden,Robert,Steelers,FS,70,87,89,72,83,72,58,65,21,22,17,19,45,45,68,89,70,92,88,75,56,66,65,49,65,72,55,45,45,45,45,63,51,63,79,72,57,68,35,30,15,66,75,25,6,6,6,6,6
Cooper,Xavier,Browns,DT,70,77,86,83,71,68,46,55,10,8,43,41,55,49,73,79,10,92,83,80,39,34,40,45,44,40,80,54,53,50,47,76,65,72,77,68,15,30,15,10,10,78,10,12,6,6,6,6,6
Worthy,Jerel,Bills,DT,70,71,83,82,64,68,32,39,16,23,15,25,45,45,84,78,10,92,73,74,25,10,15,19,10,10,83,45,45,45,45,77,53,76,82,68,14,31,15,15,15,64,15,20,6,6,6,6,6
Stafford,Daimion,Steelers,SS,70,86,87,75,82,66,59,60,21,23,19,22,45,45,74,83,55,92,85,82,53,40,49,38,54,52,59,45,45,45,45,58,53,65,79,66,61,70,48,45,20,80,72,25,6,6,6,6,6
Walker,DeMarcus,Broncos,LE,70,76,84,78,73,62,46,41,10,22,21,20,45,45,77,77,10,92,88,92,37,27,40,41,26,35,82,45,45,45,45,67,80,79,82,62,36,45,38,34,18,80,32,27,6,6,6,6,6
Doss,Lorenzo,Broncos,CB,70,89,92,66,83,61,79,62,30,30,20,15,45,45,39,83,55,92,87,78,25,75,77,23,75,81,45,45,45,45,45,24,26,36,59,61,80,81,77,63,20,36,66,15,15,10,10,15,15
Griffin,Shaquill,Seahawks,CB,70,92,92,70,87,59,68,67,14,15,14,12,45,45,68,91,45,92,89,80,36,63,71,48,73,80,58,45,45,45,45,28,37,56,78,59,71,79,66,68,24,67,80,19,6,6,6,6,6
Poutasi,Jeremiah,Jaguars,RG,69,62,74,86,49,74,25,40,21,24,20,24,80,70,35,76,10,92,74,77,25,12,10,30,10,10,68,88,76,78,67,20,15,30,25,20,13,15,12,10,10,20,10,12,6,6,6,6,6
Wichmann,Cody,Rams,RG,69,73,83,81,62,73,35,40,30,35,25,25,73,76,40,75,10,92,81,74,20,10,10,10,10,10,69,83,65,87,68,10,10,20,15,15,12,15,15,15,15,20,10,12,10,10,10,10,10
Larsen,Ted,Dolphins,LG,69,63,77,79,65,72,25,30,30,22,22,21,78,73,37,54,10,92,83,85,20,15,10,10,10,10,75,77,83,74,85,20,15,40,29,20,13,15,12,10,10,20,10,12,6,6,6,6,6
Lucas,Cornelius,Lions,RT,69,63,71,75,66,70,27,40,33,22,21,11,75,75,26,65,10,92,76,60,25,10,10,10,10,10,76,68,75,76,83,10,10,25,21,10,12,12,15,15,15,20,10,15,6,6,6,6,6
Spriggs,Jason,Packers,LT,69,74,81,83,72,66,26,32,22,22,20,17,75,76,31,78,9,92,87,95,24,17,13,19,13,15,75,82,81,84,84,35,28,27,29,18,11,13,20,22,19,36,9,22,6,6,6,6,6
Elliott,Jayrone,Packers,LOLB,69,81,89,70,76,66,54,57,12,14,16,17,45,45,74,80,10,92,76,86,29,12,17,45,44,40,76,45,45,45,45,67,82,72,74,66,55,69,45,33,20,81,60,12,6,6,6,6,6
Harold,Eli,49ers,LOLB,69,86,88,78,83,63,54,55,25,25,20,20,45,45,77,85,10,92,83,78,43,30,45,35,25,35,77,45,45,45,45,65,77,77,82,63,45,55,20,24,15,84,40,25,6,6,6,6,6
Shell,Brandon,Jets,RT,69,65,82,82,69,62,20,29,26,25,25,22,74,79,36,75,10,92,87,88,32,22,23,33,26,19,74,88,82,83,70,40,30,39,35,30,10,12,20,15,10,68,10,12,6,6,6,6,6
Hart,Taylor,Eagles,RT,69,77,87,76,72,62,37,49,25,19,17,25,76,74,81,76,10,92,84,85,52,22,45,40,55,45,83,45,45,45,45,75,55,67,76,62,19,35,30,25,10,73,12,15,6,6,6,6,6
Johnson,Dontae,49ers,CB,69,91,92,58,91,62,60,61,25,21,18,19,45,45,56,89,55,92,90,75,33,66,62,40,66,72,45,45,45,45,45,42,48,40,64,62,70,77,45,39,30,60,77,20,6,6,6,6,6
Zettel,Anthony,Lions,RE,69,79,86,83,78,58,49,53,23,21,17,17,31,22,83,82,9,92,88,89,29,28,42,35,20,27,78,46,45,44,45,67,76,74,76,58,40,50,16,14,13,76,13,15,6,6,6,6,6
Hendrickson,Trey,Saints,LE,69,84,89,79,81,58,44,41,23,21,17,17,45,45,79,81,10,92,84,84,43,38,45,42,28,39,78,46,45,44,45,62,79,73,76,58,42,51,27,30,17,83,37,16,6,6,6,6,6
Banyard,Joe,Bills,HB,69,89,94,73,87,52,62,77,30,30,25,25,45,55,25,85,45,92,85,74,66,76,82,60,76,85,45,49,45,55,54,15,10,15,35,15,15,20,72,69,67,12,20,65,35,30,20,15,15
Clemmings,T.J.,Vikings,LT,68,68,78,85,70,72,45,55,30,21,25,25,72,71,55,82,10,92,85,84,25,10,10,15,10,10,84,87,86,84,76,65,35,62,65,29,15,20,25,21,25,60,10,45,6,6,6,6,6
Marsh,Cassius,Seahawks,LOLB,68,83,84,66,75,69,46,55,25,19,20,21,45,45,71,83,10,92,86,85,60,25,45,52,40,45,82,45,45,45,45,78,62,83,81,69,35,45,30,32,10,83,25,15,6,6,6,6,6
Kelly,Dennis,Titans,LT,68,60,77,86,63,67,40,40,30,30,25,25,80,71,33,73,10,92,85,83,20,12,10,30,10,10,78,70,73,75,85,10,10,20,27,15,12,15,15,15,15,25,10,15,6,6,6,6,6
Davis,Austin,Seahawks,QB,68,79,85,57,81,66,35,72,85,74,15,18,18,12,22,80,10,92,90,72,33,49,77,68,65,66,18,18,18,12,12,10,10,19,12,25,13,19,15,15,15,12,10,15,81,77,74,66,75
Bibbs,Kapri,49ers,HB,68,85,90,73,86,65,52,82,15,15,15,15,46,64,35,80,60,92,91,76,81,66,84,73,72,76,54,50,47,45,45,10,10,35,33,22,13,16,45,49,39,20,20,52,35,30,20,15,15
Shatley,Tyler,Jaguars,LG,68,66,82,95,55,64,22,40,22,20,22,20,73,74,41,75,10,92,75,75,15,10,10,10,10,10,73,85,74,74,69,45,35,39,45,35,9,12,12,10,10,35,10,12,6,6,6,6,6
Trawick,Brynden,Titans,SS,68,85,84,64,90,62,57,65,35,32,25,22,45,45,74,87,45,92,89,79,55,45,60,56,58,70,61,45,45,45,45,61,51,66,75,62,69,71,55,54,25,83,64,30,6,6,6,6,6
Lewis-Harris,Chris,Broncos,CB,68,89,88,62,89,61,58,62,24,13,18,22,45,45,57,87,65,92,88,71,15,50,60,25,66,65,46,45,45,45,45,33,44,45,70,61,73,77,52,45,15,55,66,20,6,6,6,6,6
Eluemunor,Jermaine,Ravens,RG,68,67,77,92,67,56,27,22,24,30,25,25,74,77,33,71,10,92,91,87,36,22,18,28,15,25,82,83,76,74,67,10,10,15,26,10,12,12,17,20,17,37,10,12,6,6,6,6,6
Brice,Kentrell,Packers,FS,68,91,91,71,87,56,60,64,22,22,21,21,45,45,67,97,50,92,88,75,45,44,51,55,67,66,64,45,45,45,45,54,51,58,73,56,69,76,45,42,20,84,69,15,6,6,6,6,6
McGloin,Matt,Eagles,QB,67,74,77,55,68,72,35,65,82,74,22,15,21,19,23,71,10,92,88,75,35,32,65,30,55,57,21,21,21,19,19,10,10,23,25,32,10,31,15,15,15,12,10,15,83,76,71,73,76
Pennel,Mike,Jets,RE,67,65,82,87,58,71,32,40,20,23,15,16,45,45,76,69,10,92,74,75,25,10,15,27,12,15,86,45,45,45,45,80,55,80,75,71,15,20,15,15,15,75,16,15,6,6,6,6,6
Phillips,Adrian,Chargers,FS,67,87,90,63,87,67,52,62,20,14,25,15,45,45,69,85,50,92,87,75,25,55,49,35,55,65,60,45,45,45,45,45,50,66,79,67,60,67,40,42,15,64,73,12,15,10,10,15,15
Johnson,T.J.,Bengals,C,67,61,77,86,52,65,45,45,30,30,25,25,76,75,35,65,10,92,80,70,20,12,10,30,10,10,79,73,79,72,75,10,10,20,32,15,12,15,15,15,15,20,10,15,6,6,6,6,6
Ola,Michael,Bills,RG,67,63,74,84,61,63,25,40,21,20,20,11,75,77,29,75,10,92,77,75,24,10,10,10,10,10,75,83,78,80,78,10,10,16,20,26,13,16,15,15,15,20,10,15,6,6,6,6,6
Ebukam,Samson,Rams,ROLB,67,86,89,83,82,53,46,41,25,25,20,20,45,45,81,92,10,92,84,87,36,41,46,35,48,58,81,45,45,45,45,60,78,76,83,53,42,53,38,42,23,84,36,17,6,6,6,6,6
Wiggins,Kenny,Chargers,LG,66,54,67,84,54,75,35,40,11,15,18,18,76,70,35,66,10,92,81,80,29,11,10,10,10,10,72,82,77,74,67,10,10,28,35,26,12,19,15,15,15,29,10,15,6,6,6,6,6
Hurst,Demontre,Titans,FS,66,88,91,53,86,66,55,59,30,35,20,20,45,45,50,88,55,92,87,69,22,71,65,25,70,77,55,45,45,45,45,30,42,34,69,66,75,79,35,37,33,35,61,30,6,6,6,6,6
Fort,L.J.,Steelers,MLB,66,82,89,74,76,65,64,65,13,35,20,11,45,45,84,88,10,92,83,75,25,10,29,29,35,56,67,45,45,45,45,67,55,67,79,65,69,73,40,40,20,77,56,15,6,6,6,6,6
Chickillo,Anthony,Steelers,LOLB,66,79,86,79,72,62,49,55,25,35,32,29,45,45,76,84,10,92,85,85,55,32,41,35,39,35,69,45,45,45,45,74,45,75,81,62,65,70,15,15,10,72,50,20,6,6,6,6,6
George,Jeremiah,Colts,MLB,66,84,88,76,75,61,55,45,27,30,20,20,45,45,84,89,21,92,88,77,44,35,35,40,25,25,74,45,45,45,45,68,55,77,78,61,72,67,45,42,15,75,61,15,6,6,6,6,6
Garland,Ben,Falcons,C,66,67,79,82,62,60,40,45,34,32,14,14,78,76,65,84,15,92,81,89,34,10,25,25,25,22,75,78,81,74,79,74,49,68,68,61,15,20,12,10,10,60,10,15,6,6,6,6,6
France,Dan,Panthers,LT,66,57,72,89,59,58,41,37,29,25,25,22,73,75,37,77,10,92,86,89,37,26,25,35,26,32,72,78,70,80,70,50,40,40,35,27,10,12,20,15,16,42,10,14,6,6,6,6,6
Brothers,Kentrell,Vikings,ROLB,66,78,85,75,79,58,60,52,27,20,20,20,29,22,88,77,11,92,87,90,36,37,39,35,40,46,74,45,45,45,45,55,53,82,77,58,65,74,31,42,35,81,55,39,6,6,6,6,6
Johnson,Josh,Jaguars,CB,66,87,89,69,88,58,52,58,17,21,21,24,30,30,57,85,77,92,91,72,51,73,69,52,75,77,46,45,45,45,45,32,48,52,73,58,79,68,57,53,51,63,73,50,6,6,6,6,6
Grant,Doran,Jaguars,CB,66,90,92,76,84,50,69,65,25,26,32,22,45,45,60,85,55,92,88,84,44,61,62,40,62,65,50,45,45,45,45,40,39,41,73,50,72,83,55,49,35,64,75,45,6,6,6,6,6
Ikard,Gabe,Browns,C,65,68,81,73,73,69,55,54,26,24,22,22,73,76,29,75,10,92,84,85,25,18,10,10,10,10,71,70,75,72,83,10,10,10,30,10,12,12,12,10,10,12,10,12,6,6,6,6,6
Taylor,Vincent,Dolphins,DT,65,70,81,84,61,57,33,28,19,21,25,21,45,45,74,71,10,92,78,86,41,24,28,33,17,24,85,45,45,45,45,69,75,73,76,57,22,29,20,18,15,77,18,25,6,6,6,6,6
Berhe,Nat,Giants,SS,65,87,91,67,85,57,61,65,30,30,20,15,45,45,67,85,45,92,88,74,49,64,59,35,60,64,62,45,45,45,45,55,45,52,83,57,73,72,42,35,20,80,65,15,15,10,10,15,15
Marlowe,Dean,Panthers,SS,65,86,88,70,87,56,54,65,30,18,17,12,45,45,73,83,35,92,87,76,55,45,62,48,60,61,60,45,45,45,45,45,54,70,83,56,64,71,44,45,15,75,64,15,6,6,6,6,6
Karras,Ted,Patriots,C,65,61,75,86,51,54,26,31,29,22,25,21,78,75,30,74,11,92,84,90,25,11,10,10,10,10,86,88,84,83,70,31,27,29,37,10,12,12,23,24,22,67,10,18,6,6,6,6,6
Tyson,Michael,Seahawks,SS,65,88,90,69,85,54,66,62,30,18,17,12,45,45,75,80,35,92,88,78,47,56,58,43,52,61,62,45,45,45,45,34,45,69,79,54,67,73,57,60,21,78,63,17,6,6,6,6,6
Southward,Dezmen,Panthers,SS,65,92,93,66,92,53,57,60,30,35,20,15,45,45,67,97,40,92,85,89,35,49,49,25,57,56,58,45,45,45,45,45,49,63,72,53,76,74,52,54,30,79,77,20,15,10,10,15,15
Davis,Robert,Redskins,WR,65,91,90,71,85,51,82,73,35,31,23,22,51,42,32,94,65,92,88,82,54,73,78,59,67,72,49,44,44,36,34,11,11,39,37,16,16,24,85,76,61,36,16,65,15,10,6,6,10
Johnson,David,Steelers,TE,64,78,87,80,76,73,63,68,25,30,15,15,58,69,48,76,8,92,84,88,69,55,58,65,69,66,69,74,68,65,58,10,10,48,39,21,10,24,50,62,57,12,10,75,15,10,6,6,10
Wright,James,Browns,WR,64,91,90,63,89,64,76,68,24,26,31,30,52,35,60,91,78,92,87,82,55,76,72,55,70,76,49,50,49,34,33,10,10,45,65,25,15,25,73,76,48,50,45,71,15,10,6,6,10
Theus,John,49ers,RT,64,65,79,73,56,62,25,29,23,18,22,21,73,73,38,76,10,92,85,90,30,26,28,26,17,18,73,82,87,73,76,25,15,28,31,22,13,15,24,22,21,68,10,25,6,6,6,6,6
King,David,Chiefs,LE,64,80,85,83,73,60,39,50,35,32,30,30,45,45,75,81,10,92,82,76,34,25,36,54,25,25,78,45,45,45,45,77,49,80,66,60,25,30,15,10,10,73,35,12,6,6,6,6,6
Nwachukwu,Uzoma,Cowboys,WR,64,88,92,74,82,57,73,66,28,25,22,21,48,42,45,91,35,92,88,76,49,83,83,50,84,86,45,45,44,42,42,10,10,55,49,18,15,15,71,65,56,15,15,79,15,10,6,6,10
Kaaya,Brad,Lions,QB,64,78,80,61,65,57,23,62,85,77,12,12,23,17,27,71,10,92,89,89,26,40,51,26,36,43,22,11,11,14,14,10,10,23,38,24,15,24,12,10,10,22,15,12,80,75,73,75,76
Milton,Chris,Colts,CB,64,92,90,56,83,55,61,58,30,29,25,21,28,31,66,85,71,92,90,81,39,66,61,39,67,70,48,45,45,45,45,33,42,56,76,55,66,77,41,49,38,68,65,41,6,6,6,6,6
Thorpe,Neiko,Seahawks,CB,64,90,89,49,87,54,54,64,20,22,15,13,45,45,58,90,35,92,89,74,15,45,55,10,70,65,47,45,45,45,45,28,42,44,75,54,75,70,35,22,25,35,69,25,6,6,6,6,6
Milton,Keavon,Steelers,RT,64,71,84,71,79,53,72,70,25,25,35,31,76,74,57,76,10,92,81,67,73,59,68,71,66,65,75,72,75,70,73,65,52,55,70,39,25,35,71,75,60,62,10,78,15,10,6,6,10
Payton,Jordan,Browns,WR,64,90,90,67,87,53,82,68,35,31,23,22,59,47,37,89,45,92,88,87,37,64,73,68,74,71,42,44,44,36,34,11,11,27,33,21,16,24,76,74,70,15,16,53,15,10,6,6,10
Graf,Kevin,Falcons,LT,64,70,81,85,54,52,22,40,31,16,27,15,75,72,44,69,10,92,78,74,15,10,10,10,10,10,79,78,82,72,69,45,40,22,29,21,7,16,15,15,15,35,10,15,6,6,6,6,6
Scott,Artavis,Chargers,WR,64,88,88,62,87,52,80,72,32,57,20,16,47,36,24,76,81,92,93,87,53,76,82,59,74,80,44,28,40,25,32,10,10,27,33,18,13,25,77,79,67,27,18,60,28,23,19,27,30
Adams,Keion,Steelers,ROLB,64,82,88,83,82,51,47,42,35,32,30,30,45,45,76,86,10,92,84,82,38,32,40,46,23,30,76,45,45,45,45,63,77,76,83,51,40,51,28,33,18,74,31,12,6,6,6,6,6
Jones,D.J.,49ers,DT,64,71,82,89,77,50,38,31,24,18,23,19,45,45,75,71,9,92,82,89,43,24,29,32,17,25,86,46,45,44,45,75,61,73,77,50,20,27,20,24,17,78,18,14,6,6,6,6,6
Moore,Zach,Panthers,LE,64,78,88,78,75,49,29,35,11,20,22,21,45,45,74,81,10,92,76,78,29,11,10,10,10,10,83,45,45,45,45,69,77,77,79,49,32,35,12,10,10,79,10,12,6,6,6,6,6
Stringfellow,Damore'ea,Dolphins,WR,64,85,88,68,85,49,78,72,33,29,21,22,58,52,30,86,68,92,91,80,59,72,78,71,68,74,50,51,54,45,49,10,10,28,37,18,18,26,85,81,65,26,10,70,31,26,22,19,24
Seamster,Sammy,Cowboys,CB,64,92,90,63,93,48,49,60,21,24,15,16,45,45,57,86,45,92,87,75,40,64,60,25,70,72,45,45,45,45,45,42,44,40,70,48,78,70,42,35,22,44,81,35,6,6,6,6,6
Hammond,Frankie,Jets,WR,63,90,93,54,91,64,72,64,35,35,30,30,39,35,25,83,78,92,87,67,34,77,79,39,80,83,45,35,39,34,34,10,10,35,35,20,15,35,73,67,69,12,15,52,15,10,6,6,10
Shepherd,Austin,Vikings,LG,63,63,79,79,51,63,35,40,31,29,16,12,72,75,38,78,10,92,82,88,25,15,10,10,10,10,68,82,74,76,64,10,10,29,35,26,11,19,15,15,15,28,10,15,6,6,6,6,6
Johnson,Josh,Giants,QB,63,84,84,53,85,62,54,60,87,69,25,25,20,15,30,84,10,92,89,70,24,63,84,30,85,88,30,40,30,30,20,10,10,25,20,15,15,20,34,42,39,12,10,43,75,72,69,55,78
Garvin,Terence,Seahawks,MLB,63,82,86,68,76,60,50,55,34,22,25,25,45,45,78,82,10,92,85,76,55,40,35,33,39,44,73,45,45,45,45,64,75,69,74,60,62,75,20,22,15,86,55,20,6,6,6,6,6
Golden,Brittan,Cardinals,WR,63,88,89,54,88,60,77,63,30,30,26,26,54,22,35,88,76,92,87,66,35,82,77,35,78,87,43,30,30,30,30,15,15,45,15,15,15,20,74,75,65,12,10,55,10,10,10,10,10
Richardson,Cyril,Bears,LG,63,60,78,89,50,56,40,40,21,24,21,30,80,69,26,72,10,92,76,72,35,15,19,30,25,25,69,93,76,77,68,10,10,16,18,26,13,16,30,35,35,20,10,15,6,6,6,6,6
Taumoepenu,Pita,49ers,ROLB,63,83,87,78,86,56,44,38,10,22,21,20,45,45,71,73,10,92,85,87,31,37,26,33,36,44,72,45,45,45,45,59,76,71,78,56,41,52,33,36,18,68,33,12,6,6,6,6,6
Fejedelem,Clayton,Bengals,SS,63,87,89,73,81,54,62,57,12,15,12,10,45,45,70,90,50,92,90,90,47,62,54,51,60,62,60,45,45,45,45,26,28,55,77,54,60,72,38,36,25,81,71,20,5,5,5,5,5
Valles,Max,Bills,LE,63,78,87,72,78,53,55,55,36,19,37,16,45,45,66,86,10,92,82,76,35,25,39,45,45,44,70,45,45,45,45,80,61,77,84,53,45,64,40,35,32,74,24,25,6,6,6,6,6
Jerome,Lorenzo,49ers,FS,63,85,89,65,85,52,76,72,53,42,20,15,45,45,70,81,83,92,89,82,51,70,74,59,66,76,64,45,45,45,45,38,47,59,80,52,66,73,69,73,28,78,66,20,49,45,41,39,40
Grugier-Hill,Kamu,Eagles,ROLB,63,89,91,72,89,49,60,66,29,23,19,22,34,23,78,88,35,92,88,92,53,44,69,58,57,66,75,45,45,45,45,60,66,70,78,49,67,60,39,36,20,81,65,25,6,6,6,6,6
Johnson,Anthony,Jets,LE,62,64,80,78,62,56,26,39,21,24,24,17,45,45,81,65,10,92,75,77,19,10,10,10,10,10,81,45,45,45,45,76,65,76,83,56,15,20,20,17,15,69,20,25,6,6,6,6,6
Fales,David,Dolphins,QB,62,73,82,57,64,55,35,58,83,77,25,25,20,15,30,72,10,92,92,85,43,42,69,32,60,62,30,30,30,30,20,10,10,25,30,15,15,20,12,10,10,12,10,12,83,79,66,55,80
Carrell,Jordan,Cowboys,DT,62,73,82,79,73,54,29,23,16,23,15,25,45,45,75,77,10,92,76,84,34,12,22,31,21,26,80,45,45,45,45,63,75,73,74,54,18,27,18,21,16,77,22,15,6,6,6,6,6
Nwachukwu,Noble,49ers,RE,62,78,84,82,71,52,30,24,19,16,15,10,45,45,73,77,10,92,80,84,28,34,38,31,28,43,81,45,45,45,45,76,62,74,76,52,33,42,26,29,17,78,21,14,6,6,6,6,6
Grymes,Aaron,Eagles,CB,62,86,89,59,88,49,62,54,27,26,18,17,48,44,57,92,63,92,91,80,48,65,60,61,63,71,45,43,44,43,44,38,46,48,74,49,73,76,53,49,44,52,65,41,14,12,10,6,6
Robinson,Ezra,Jaguars,CB,62,90,91,56,88,48,66,59,27,32,20,18,45,45,51,86,60,92,91,78,25,63,67,29,68,78,39,45,45,45,45,24,36,44,66,48,69,77,58,63,22,44,66,17,6,6,6,6,6
Andrews,Josh,Eagles,C,61,71,83,81,63,53,25,40,30,30,25,25,75,71,35,71,10,92,87,90,10,12,10,10,10,10,76,78,86,70,78,44,35,28,41,21,12,15,12,10,10,55,10,12,6,6,6,6,6
Reynolds,Keenan,Ravens,WR,61,87,88,70,84,52,74,70,68,61,21,18,27,36,39,93,70,92,91,92,59,71,83,68,72,79,41,49,47,50,52,10,10,26,38,20,15,15,70,69,61,20,20,62,70,67,58,68,74
Spadola,Ryan,Lions,WR,61,89,91,55,88,52,76,62,33,30,35,31,48,35,24,88,69,92,87,69,45,72,69,44,65,74,55,49,47,35,39,10,10,44,45,19,10,16,75,69,64,15,15,67,15,10,6,6,10
Evans,Marwin,Packers,SS,61,90,90,75,84,48,67,64,22,22,21,21,45,45,64,97,50,92,88,75,45,44,51,55,67,66,55,45,45,45,45,54,51,45,78,48,73,75,45,42,20,70,70,15,6,6,6,6,6
Dunker,Jessamen,Giants,RG,61,73,80,82,64,47,26,19,23,30,25,25,74,72,32,71,10,92,78,87,31,15,14,27,10,14,77,88,73,81,65,10,10,15,23,10,12,12,14,18,16,28,10,12,6,6,6,6,6
Hogan,Krishawn,Cardinals,WR,61,87,91,64,92,47,76,69,33,30,22,16,44,36,26,87,62,92,87,84,38,73,77,52,68,76,44,60,54,35,30,10,10,27,33,14,17,28,77,76,59,29,16,63,28,24,20,26,31
Albright,Bryson,Bengals,LOLB,60,78,86,71,85,53,58,54,18,20,28,28,42,42,74,82,10,92,83,88,49,53,48,55,42,48,73,45,45,45,45,69,75,68,76,53,48,56,46,48,29,75,42,44,6,6,6,6,6
Pinkins,Eric,Giants,ROLB,58,88,86,71,81,53,54,65,30,30,20,15,45,45,70,91,40,92,87,80,60,35,63,45,55,61,69,45,45,45,45,54,44,59,80,53,65,74,30,52,20,76,64,15,15,10,10,15,15
McDermott,Kevin,Vikings,TE,50,72,81,64,70,60,60,65,22,22,29,18,53,65,50,65,10,92,79,75,52,35,44,40,44,42,75,69,70,62,64,10,10,55,62,39,15,15,55,60,50,52,25,25,9,9,9,9,9
Muhlbach,Don,Lions,TE,49,65,67,77,61,82,52,70,25,24,23,13,61,52,55,49,10,92,77,75,50,25,45,59,40,40,78,74,70,69,62,10,10,48,29,40,22,21,40,49,45,65,15,12,10,10,10,10,10
Tinker,Carson,Jaguars,TE,46,72,82,72,68,72,63,76,35,14,22,36,47,69,60,70,10,92,85,87,35,10,17,10,10,20,80,67,65,68,69,50,55,70,70,45,40,45,49,45,47,55,30,12,11,11,11,11,11
Purdum,Tanner,Jets,TE,46,66,69,74,64,52,58,65,11,15,15,15,58,65,46,56,6,92,75,80,55,30,45,60,40,42,73,75,69,67,64,10,10,45,50,19,15,29,35,52,47,49,25,65,15,10,6,6,10
Brinkley,Beau,Titans,TE,46,74,83,69,70,45,58,69,25,25,19,26,49,62,60,77,10,92,76,75,45,35,52,40,50,45,67,57,63,56,61,35,40,58,60,35,23,30,52,65,44,49,15,42,10,10,10,10,10
Brewer,Aaron,Cardinals,TE,45,72,84,68,65,67,55,50,14,15,13,13,53,67,55,73,10,92,84,69,50,35,39,55,40,35,68,67,63,69,66,50,35,58,60,35,30,35,40,45,47,52,25,12,6,6,6,6,6
Jansen,J.J.,Panthers,TE,44,63,70,71,66,76,60,62,37,16,15,21,55,66,52,42,10,92,81,75,10,23,10,10,10,10,69,65,70,64,68,10,10,42,61,25,14,12,44,51,45,50,10,40,6,6,6,6,6
Nelson,Kyle,49ers,TE,44,82,85,68,70,66,60,70,10,14,11,14,51,62,45,66,10,92,77,75,19,11,15,15,10,10,66,72,64,66,62,10,10,40,19,13,22,19,45,40,45,55,10,42,10,10,10,10,10
Lovato,Rick,Eagles,TE,42,66,82,72,72,59,66,63,10,14,11,14,50,69,49,61,10,92,83,79,19,11,15,15,10,10,68,72,64,66,62,24,16,44,41,13,22,19,45,43,48,59,10,42,10,10,10,10,10
Canaday,Kameron,Steelers,TE,42,67,78,69,61,52,55,60,11,15,15,15,47,75,46,79,6,92,84,80,55,30,45,50,40,42,76,75,69,67,64,10,10,45,50,52,15,29,35,45,40,49,25,60,15,10,6,6,10
Miller,Von,Broncos,LOLB,99,87,89,84,89,92,47,65,19,18,21,15,45,45,94,80,10,93,92,88,40,35,40,35,45,54,89,45,45,45,45,91,97,95,98,92,64,74,40,20,15,89,62,35,6,6,6,6,6
